model,condition,raw_bytes,gzip_ratio,lzma_ratio,zstd22_ratio,brotli_ratio,trigram_entropy,pentgram_entropy,mattr_w200,log_len,contrast
gpt-5.4-nano,narrative_cot,13490,0.408524833209785,0.40088954781319497,0.3949592290585619,0.3272794662713121,10.367722729387788,12.330273888465639,0.7474482372691662,9.509703949201802,1.0
claude-haiku-4-5,narrative_cot,6666,0.41434143414341434,0.42064206420642064,0.40474047404740476,0.32493249324932494,10.016391854297977,11.525135667518603,0.7191243654822334,8.804775258867686,1.0
claude-sonnet-4-6,narrative_cot,7720,0.44313471502590673,0.4450777202072539,0.43147668393782385,0.33963730569948186,10.178925724281202,11.939508622570374,0.7106931608133087,8.951569643018821,1.0
claude-haiku-4-5,narrative_cot,4640,0.4495689655172414,0.46551724137931033,0.4420258620689655,0.3426724137931034,9.91357390374109,11.310050326116068,0.7232459677419355,8.442469645220301,1.0
claude-haiku-4-5,narrative_cot,7676,0.43004168837936424,0.43303804064616985,0.42040125065138095,0.34210526315789475,10.099429822894963,11.786858776738665,0.7168876518218623,8.94585385712759,1.0
claude-haiku-4-5,narrative_cot,7430,0.44979811574697176,0.45275908479138627,0.4383580080753701,0.35262449528936746,10.185170498815085,11.90856244110228,0.7422572314049587,8.913281137711804,1.0
gpt-5.4-nano,standard_cot,1496,0.5066844919786097,0.5614973262032086,0.5113636363636364,0.3917112299465241,9.122027123473554,9.818342426395088,0.6458490566037736,7.310550158534422,-1.0
claude-haiku-4-5,narrative_cot,7222,0.4422597618388258,0.44641373580725563,0.4333979507061756,0.34782608695652173,10.273750320033434,11.815378759007919,0.7362254335260116,8.884887201837403,1.0
grok-4-1-fast-reasoning,narrative_cot,5391,0.4540901502504174,0.4615099239473196,0.44518642181413465,0.35856056390280094,10.093345138062487,11.42874314377939,0.7546750902527076,8.592486175451668,1.0
gpt-5.4-nano,standard_cot,2652,0.4698340874811463,0.5052790346907994,0.4675716440422323,0.3536953242835596,9.411810648570498,10.497316543846843,0.6901948051948051,7.883069351305753,-1.0
claude-haiku-4-5,standard_cot,1582,0.538558786346397,0.6093552465233881,0.54551201011378,0.38179519595448796,9.317521729579967,10.256654670970548,0.7923684210526316,7.366445148327599,-1.0
gpt-5.4-nano,standard_cot,3611,0.492661312655774,0.51952367765162,0.4887842702852395,0.3805040155081695,9.90972562143888,11.155314007877026,0.7427842565597667,8.191740021277457,-1.0
claude-haiku-4-5,narrative_cot,5569,0.45825103250134674,0.47046148321063025,0.45017058717902675,0.34710001795654516,10.013805841994047,11.50187285640577,0.7383639143730887,8.624970783589669,1.0
claude-haiku-4-5,standard_cot,1486,0.5646029609690444,0.6406460296096904,0.5699865410497981,0.42732166890982504,9.367989938496311,10.183137679567801,0.7797916666666668,7.303843225277705,-1.0
gpt-5.4-nano,narrative_cot,11079,0.41926166621536237,0.4159220146222583,0.4056322772813431,0.3400126365195415,10.212238533421372,12.127023745109454,0.7276487341772152,9.312806703520673,1.0
grok-4-1-fast-reasoning,narrative_cot,4944,0.46622168284789645,0.48058252427184467,0.4557038834951456,0.36326860841423947,10.038093267555793,11.443748129500284,0.7619179389312977,8.505929999137527,1.0
claude-haiku-4-5,standard_cot,1510,0.5668874172185431,0.6384105960264901,0.5728476821192053,0.42251655629139073,9.397865506092234,10.20928600612067,0.740625,7.31986492980897,-1.0
grok-4-1-fast-reasoning,standard_cot,2016,0.5446428571428571,0.5972222222222222,0.5426587301587301,0.40476190476190477,9.633131045026587,10.557108525557886,0.8059740259740258,7.60887062919126,-1.0
gpt-5.4-nano,standard_cot,2368,0.5219594594594594,0.5675675675675675,0.5202702702702703,0.3783783783783784,9.749008988056122,10.687143643148113,0.8226106194690266,7.769800996003896,-1.0
gpt-5.4-nano,narrative_cot,8656,0.41497227356746763,0.4168207024029575,0.4061922365988909,0.34011090573012936,10.037214831799336,11.74439879805452,0.7038938411669368,9.066008001086264,1.0
gpt-5.4-nano,narrative_cot,10306,0.43741509800116435,0.43236949349893267,0.4231515621967786,0.34610906268193287,10.402598414659542,12.25015708166543,0.7383020833333334,9.24048152888817,1.0
claude-sonnet-4-6,narrative_cot,9369,0.42790052300138753,0.425659088483296,0.41253068630590245,0.33760273241541255,10.175561596842964,12.01416854591973,0.706377400295421,9.145161645951188,1.0
gpt-5.4-nano,narrative_cot,9348,0.4353872486093282,0.43431750106974754,0.42265725288831835,0.35419341035515617,10.25452779760101,12.121457133409901,0.7338443935926773,9.142917695658749,1.0
claude-haiku-4-5,narrative_cot,6411,0.45577912962096395,0.4617064420527219,0.4436125409452504,0.34768366869443146,10.213508148571965,11.788386364264314,0.7633419354838709,8.765770543987257,1.0
gpt-5.4-nano,standard_cot,3339,0.48247978436657685,0.5079365079365079,0.4788858939802336,0.3665768194070081,9.73997690584082,10.971012442772253,0.7335804416403785,8.113426639943654,-1.0
claude-haiku-4-5,standard_cot,1459,0.5318711446196025,0.6004112405757368,0.5339273474982865,0.38176833447566827,9.204184886142086,10.057605168062643,0.7422680412371134,7.285506548522785,-1.0
claude-haiku-4-5,narrative_cot,7091,0.4597376956705683,0.46199407699901285,0.44873783669440137,0.3498801297419264,10.28254728175106,11.903576454448277,0.8105299251870325,8.866581653303996,1.0
claude-haiku-4-5,standard_cot,1453,0.5602202339986235,0.6304198210598762,0.559532002752925,0.42050929112181695,9.38611101027883,10.15385387147998,0.7429166666666666,7.2813856635702825,-1.0
claude-haiku-4-5,standard_cot,1673,0.5493126120741183,0.6168559473998805,0.5546921697549313,0.40227136879856545,9.488699718697694,10.332451304608316,0.7860975609756099,7.422373700986824,-1.0
gpt-5.4-nano,narrative_cot,10228,0.43664450527962456,0.43332029722330856,0.42510754790770433,0.35177942901838094,10.369182426571209,12.259797960751618,0.7502725366876309,9.232884336411077,1.0
claude-haiku-4-5,standard_cot,1325,0.549433962264151,0.6279245283018868,0.5464150943396227,0.4211320754716981,9.157768013968624,10.00019327492129,0.7334375,7.1891677384203225,-1.0
claude-haiku-4-5,narrative_cot,7565,0.45089226701916724,0.4536682088565763,0.44190350297422337,0.35109054857898214,10.340787176027439,11.959628546826012,0.7944698660714286,8.931287626222456,1.0
claude-haiku-4-5,narrative_cot,5333,0.45171573223326456,0.4642790174385899,0.4399024939058691,0.35177198574910934,9.999496570419842,11.439286496689663,0.7604,8.581669210600602,1.0
gpt-5.4-nano,narrative_cot,11871,0.4278493808440738,0.4201836408053239,0.4128548563726729,0.3479066632971106,10.31377141319484,12.35355574584511,0.7408387096774194,9.381853730053534,1.0
gpt-5.4-nano,standard_cot,1645,0.539209726443769,0.5981762917933131,0.5386018237082066,0.40486322188449847,9.385138423225614,10.232318384312771,0.7421875,7.405495663199472,-1.0
gpt-5.4-nano,standard_cot,2069,0.5239246012566457,0.5722571290478492,0.5210246495891735,0.3832769453842436,9.461498311961828,10.503661234334558,0.7774553571428573,7.634820677745543,-1.0
gpt-5.4-nano,narrative_cot,11921,0.4138075664793222,0.40801946145457596,0.4003858736683164,0.3341162654139753,10.208519139289521,12.18778278278728,0.7446752856283825,9.386056829718001,1.0
claude-haiku-4-5,standard_cot,1622,0.5431565967940813,0.6041923551171393,0.5419235511713933,0.41738594327990136,9.38143032591446,10.265637104526796,0.7849999999999999,7.3914152346753585,-1.0
claude-haiku-4-5,narrative_cot,4643,0.4606935171225501,0.4755545983200517,0.45337066551798405,0.36269653241438726,9.925827889405477,11.335969818977077,0.7181698113207547,8.443115988019922,1.0
gpt-5.4-nano,standard_cot,1752,0.5593607305936074,0.6232876712328768,0.5610730593607306,0.4297945205479452,9.524316244351965,10.39962539897663,0.7771186440677966,7.468513271496337,-1.0
gpt-5.4-nano,standard_cot,2702,0.5003700962250185,0.535899333826795,0.49777942264988895,0.38193930421909694,9.665898037201652,10.759130872413863,0.755761421319797,7.9017475185201445,-1.0
claude-haiku-4-5,narrative_cot,6029,0.45811909105987725,0.4677392602421629,0.4488306518493946,0.36042461436390777,10.182717184643097,11.73121009974956,0.7344972067039107,8.704336438489406,1.0
claude-sonnet-4-6,narrative_cot,8347,0.4457889061938421,0.4456691026716185,0.43476698214927517,0.352461962381694,10.249286324397914,12.067852773856881,0.7293496621621621,9.029657471850737,1.0
gpt-5.4-nano,standard_cot,1483,0.5495616992582603,0.6176668914362778,0.5522589345920431,0.42481456507080245,9.174628279188838,10.10606169452387,0.7227631578947369,7.301822342137932,-1.0
gpt-5.4-nano,standard_cot,3258,0.4950890116635973,0.5279312461632903,0.49171270718232046,0.3953345610804174,9.863911048793346,10.980623999891698,0.7461245674740484,8.08886878916199,-1.0
claude-haiku-4-5,narrative_cot,6837,0.4422992540587977,0.4475647213690215,0.4313295304958315,0.34942226122568376,10.119229897461706,11.72366046469292,0.7469001218026797,8.830104317913793,1.0
gpt-5.4-nano,standard_cot,1536,0.541015625,0.609375,0.541015625,0.4134114583333333,9.248087007207518,10.10817181585795,0.6831521739130436,7.336936913707618,-1.0
claude-haiku-4-5,standard_cot,1382,0.5332850940665702,0.6107091172214182,0.5347322720694645,0.39652677279305354,9.11338653999657,9.947816840761845,0.7329999999999999,7.231287004327616,-1.0
gpt-5.4-nano,narrative_cot,10336,0.43121130030959753,0.4268575851393189,0.4179566563467492,0.3482004643962848,10.280032238359121,12.205570734211346,0.7615373961218835,9.243388226022383,1.0
gpt-5.4-nano,narrative_cot,14943,0.4230743491936024,0.41303620424278925,0.4072810011376564,0.3402931138325637,10.397352487685547,12.576997347326895,0.7343883099229724,9.611998241741393,1.0
gpt-5.4-nano,narrative_cot,10339,0.4331173227584873,0.43098945739433214,0.41947964019731115,0.3457781216752104,10.25160774563124,12.151859294873239,0.7405451388888888,9.243678431586693,1.0
gpt-5.4-nano,standard_cot,3174,0.4810964083175803,0.5129174543163201,0.48015122873345933,0.38815374921235035,9.699537354647973,10.881241183027027,0.741843853820598,8.062747901086354,-1.0
claude-sonnet-4-6,standard_cot,1640,0.5432926829268293,0.6121951219512195,0.5426829268292683,0.3871951219512195,9.423796407747329,10.271037962335342,0.7483783783783784,7.402451520818244,-1.0
claude-haiku-4-5,standard_cot,1316,0.5752279635258358,0.662613981762918,0.5828267477203647,0.4566869300911854,9.252999039316382,10.0650695924533,0.7727272727272726,7.182352111885263,-1.0
claude-haiku-4-5,standard_cot,1393,0.539124192390524,0.6058865757358219,0.5398420674802584,0.4264178033022254,9.159966869099353,9.961278704083291,0.6716216216216218,7.239214973779806,-1.0
gpt-5.4-nano,standard_cot,3386,0.48789131718842293,0.5162433549911399,0.48434731246308327,0.3842291789722386,9.86521719186806,11.007071727299408,0.7861702127659574,8.12740456269308,-1.0
claude-haiku-4-5,standard_cot,1541,0.5502920181700195,0.6307592472420506,0.554834523036989,0.38286826735885787,9.440941397361858,10.227184849701052,0.7386111111111111,7.340186835320115,-1.0
gpt-5.4-nano,narrative_cot,11251,0.42565105323971203,0.42271798062394456,0.4133854768465025,0.33712558883654786,10.348780214697408,12.285129484587607,0.7529241645244217,9.328212292571072,1.0
claude-haiku-4-5,narrative_cot,6991,0.4342726362466028,0.43713345730224573,0.42168502360177373,0.3428694035188099,10.093637623625668,11.711349707327807,0.7720563035495716,8.852378886511985,1.0
claude-haiku-4-5,narrative_cot,5362,0.44889966430436407,0.4595300261096606,0.43752331219694146,0.3474449832152182,9.94554350846965,11.42674871298073,0.7328275290215588,8.587092318795905,1.0
gpt-5.4-nano,standard_cot,1770,0.5361581920903955,0.5943502824858757,0.535593220338983,0.42542372881355933,9.367046884403825,10.30683173788764,0.7076344086021505,7.478734825567875,-1.0
claude-haiku-4-5,standard_cot,1436,0.5250696378830083,0.6016713091922006,0.5327298050139275,0.415041782729805,9.13891888178812,10.062452458672945,0.7166666666666666,7.269616749608169,-1.0
claude-haiku-4-5,narrative_cot,4739,0.45937961595273263,0.4709854399662376,0.45220510656256596,0.35513821481325175,9.985651643842484,11.337024432836987,0.7600589390962672,8.463581421967588,1.0
grok-4-1-fast-reasoning,narrative_cot,4503,0.4767932489451477,0.49033977348434377,0.4639129469242727,0.37219631356873195,10.037077630295244,11.376747979754198,0.7609843400447427,8.412499120301572,1.0
gpt-5.4-nano,standard_cot,883,0.6115515288788222,0.72480181200453,0.6194790486976217,0.47451868629671573,8.88248973629187,9.573747378163967,0.8071428571428572,6.78332520060396,-1.0
claude-sonnet-4-6,standard_cot,1620,0.5302469135802469,0.6,0.5271604938271605,0.37469135802469133,9.260510994801757,10.204481087601032,0.7448333333333333,7.3901814282264295,-1.0
claude-haiku-4-5,narrative_cot,5809,0.4603201928042692,0.4703046996040627,0.4487863659838182,0.3573764847650198,10.10795482767733,11.645008404342052,0.7343421052631578,8.667163717992533,1.0
gpt-5.4-nano,standard_cot,2165,0.5131639722863741,0.5635103926096998,0.5103926096997691,0.3963048498845266,9.545457036954009,10.463973470441635,0.7539189189189188,7.68017564043659,-1.0
claude-haiku-4-5,narrative_cot,4669,0.46733775969158275,0.4840436924394945,0.46091240094238595,0.36795887770400515,10.019037785684992,11.40934502028619,0.7631037735849058,8.448700194970938,1.0
claude-haiku-4-5,standard_cot,1546,0.5426908150064683,0.610608020698577,0.5413971539456662,0.3997412677878396,9.390579130835846,10.175561614873285,0.7925,7.343426229147367,-1.0
claude-sonnet-4-6,standard_cot,1561,0.5329916720051249,0.6021780909673287,0.5272261370916079,0.376040999359385,9.341883384406177,10.215114480839103,0.722142857142857,7.353081920515432,-1.0
claude-haiku-4-5,narrative_cot,7650,0.39176470588235296,0.3952941176470588,0.38313725490196077,0.305359477124183,10.01675388515581,11.558299250877708,0.725395642201835,8.942460926820582,1.0
claude-haiku-4-5,standard_cot,1397,0.5705082319255548,0.6499642090193272,0.5712240515390121,0.43951324266284897,9.346072624296927,10.150489902101224,0.7989949748743719,7.242082359256962,-1.0
claude-sonnet-4-6,standard_cot,1497,0.5444221776887107,0.6225784903139613,0.5450901803607214,0.40547762191048764,9.303798757859253,10.207364182239905,0.7465999999999999,7.311218384419629,-1.0
gpt-5.4-nano,standard_cot,2472,0.5088996763754046,0.5501618122977346,0.5080906148867314,0.3932038834951456,9.649107548252315,10.693546787552455,0.7680606060606062,7.812782818577581,-1.0
grok-4-1-fast-reasoning,standard_cot,4513,0.5269222246842455,0.5397739862619101,0.5229337469532461,0.40881896742743185,10.30731415151435,11.535796352760547,0.8262107623318385,8.414717399827001,-1.0
gpt-5.4-nano,narrative_cot,11115,0.41925326135852453,0.4156545209176788,0.4057579847053531,0.3345029239766082,10.234257316045618,12.18359591489248,0.7306702057067019,9.316050826398296,1.0
grok-4-1-fast-reasoning,standard_cot,1125,0.6071111111111112,0.7004444444444444,0.6088888888888889,0.5164444444444445,9.130797048918147,9.92541799054209,0.8085106382978723,7.025538314638521,-1.0
gpt-5.4-nano,narrative_cot,11347,0.41350136599982373,0.409271172997268,0.4006345289503834,0.33594782761963515,10.20713102797009,12.190345922206365,0.7215737905695039,9.336708670790989,1.0
claude-sonnet-4-6,standard_cot,1670,0.5443113772455089,0.6107784431137725,0.5419161676646707,0.3850299401197605,9.457716525367227,10.36259272798588,0.7579268292682927,7.4205789054108005,-1.0
gpt-5.4-nano,standard_cot,1881,0.49282296650717705,0.5401382243487507,0.4880382775119617,0.36576289207868157,9.130717691461026,10.135023851052011,0.710592105263158,7.53955882930103,-1.0
claude-haiku-4-5,standard_cot,1363,0.5546588407923698,0.6368305209097579,0.5612619222303742,0.417461482024945,9.214405080974263,10.045249230268963,0.7413636363636363,7.217443431696533,-1.0
claude-haiku-4-5,narrative_cot,6480,0.44938271604938274,0.4567901234567901,0.4382716049382716,0.35030864197530864,10.08621595255288,11.680410547760914,0.72730625,8.776475789346321,1.0
gpt-5.4-nano,standard_cot,3219,0.4914569742155949,0.5219012115563839,0.48710779745262506,0.37589313451382417,9.802827948292814,10.985498585777346,0.7605718954248366,8.076826031298808,-1.0
claude-haiku-4-5,narrative_cot,7734,0.4547452805792604,0.4582363589345746,0.44440134471166276,0.3644944401344712,10.373726098662788,11.9858213717845,0.7623199588477365,8.953381472167242,1.0
claude-haiku-4-5,narrative_cot,7516,0.44890899414582225,0.45077168706758913,0.43640234167110165,0.34792442788717404,10.291838601682926,11.89678452465924,0.7487472035794183,8.924789360533357,1.0
claude-haiku-4-5,standard_cot,1517,0.5787738958470666,0.6512854317732366,0.5774555042847725,0.4100197758734344,9.533174616764935,10.258109334681468,0.8149999999999998,7.324489979348532,-1.0
grok-4-1-fast-reasoning,standard_cot,1157,0.6041486603284356,0.6983578219533275,0.6067415730337079,0.5116681071737251,9.185199603054663,9.90599075604833,0.8134715025906736,7.053585727193677,-1.0
claude-haiku-4-5,narrative_cot,7355,0.44296397008837524,0.4454112848402447,0.43045547246770904,0.3441196464989803,10.27801895833646,11.842912666612492,0.7735924617196703,8.903135633035538,1.0
gpt-5.4-nano,standard_cot,3853,0.48741240591746693,0.5107708279262912,0.485595639761225,0.3734752141188684,9.955243869556968,11.216934207177271,0.7570466321243524,8.256607344626158,-1.0
claude-haiku-4-5,narrative_cot,5591,0.4430334466106242,0.45430155607225897,0.4321230549096763,0.3512788409944554,9.996435908021882,11.450168456287852,0.7224108527131784,8.628913441026645,1.0
gpt-5.4-nano,narrative_cot,11256,0.42039800995024873,0.4161336176261549,0.40636105188343996,0.3386638237384506,10.253189129334368,12.20642125244215,0.7585258455647735,9.328656598794225,1.0
claude-haiku-4-5,standard_cot,1472,0.5679347826086957,0.6440217391304348,0.5713315217391305,0.43342391304347827,9.399918544925164,10.231471226382816,0.7760714285714284,7.294377299288821,-1.0
gpt-5.4-nano,narrative_cot,10201,0.42446818939319675,0.4227036565042643,0.4121164591706695,0.3436917949220665,10.188555114635243,12.109786824965827,0.7466606498194945,9.23024103368252,1.0
gpt-5.4-nano,narrative_cot,11288,0.43302622253720763,0.42806520198440823,0.41973777462792344,0.3420446491849752,10.36416438383512,12.316500009674126,0.7592020592020592,9.33149549353265,1.0
claude-haiku-4-5,narrative_cot,4254,0.47249647390691113,0.48801128349788436,0.46262341325811,0.36483309826046073,9.865925223086316,11.306300236598362,0.7329684210526315,8.355614995760183,1.0
grok-4-1-fast-reasoning,narrative_cot,4641,0.45981469510881273,0.4723120017237664,0.45054945054945056,0.3572505925447102,9.983609743386719,11.321453747665918,0.7432603938730854,8.442685139241176,1.0
claude-haiku-4-5,narrative_cot,5800,0.44689655172413795,0.45655172413793105,0.43896551724137933,0.35293103448275864,10.02778720658754,11.527290883581617,0.7391515151515151,8.66561319653451,1.0
gpt-5.4-nano,narrative_cot,14186,0.4242210630198788,0.4133652897222614,0.4089242915550543,0.34428309601015084,10.427940124656297,12.527430111733098,0.7688008028098344,9.560010841762033,1.0
claude-haiku-4-5,standard_cot,1569,0.5372848948374761,0.6067558954748248,0.5411089866156787,0.3977055449330784,9.348738145267427,10.184659282482203,0.7358333333333333,7.358193752733032,-1.0
gpt-5.4-nano,standard_cot,1958,0.5326864147088867,0.5822267620020429,0.5357507660878448,0.3978549540347293,9.548407716453541,10.430967461770072,0.8014285714285715,7.579678823090456,-1.0
gpt-5.4-nano,standard_cot,1431,0.5604472396925227,0.6345213137665968,0.559748427672956,0.42627533193570927,9.284259706874142,10.145974199857974,0.7766666666666667,7.266128779556451,-1.0
claude-haiku-4-5,standard_cot,1544,0.5757772020725389,0.6502590673575129,0.5777202072538861,0.42422279792746115,9.523423211415984,10.30407075922434,0.8350000000000001,7.342131730584722,-1.0
grok-4-1-fast-reasoning,standard_cot,2357,0.5515485787017395,0.6007636826474332,0.549851506151888,0.450148493848112,9.799432943931583,10.812331810846187,0.830527950310559,7.7651449029361315,-1.0
gpt-5.4-nano,standard_cot,2076,0.5375722543352601,0.5857418111753372,0.5317919075144508,0.41811175337186895,9.592758408269667,10.552426870164584,0.7764732142857144,7.638198244285779,-1.0
gpt-5.4-nano,narrative_cot,9925,0.4398992443324937,0.43727959697733,0.4269017632241814,0.3547607052896725,10.289230275502394,12.224003883203071,0.7475358361774743,9.202812105555392,1.0
gpt-5.4-nano,standard_cot,1878,0.5085197018104366,0.564430244941427,0.5117145899893504,0.3924387646432375,9.271162260726785,10.219751496162658,0.6925462962962962,7.537962659768208,-1.0
gpt-5.4-nano,standard_cot,2739,0.4738955823293173,0.5082146768893757,0.46805403431909454,0.3563344286235853,9.632183441055037,10.662062745106423,0.7189945652173912,7.915348169263078,-1.0
grok-4-1-fast-reasoning,narrative_cot,4587,0.499890996293874,0.5153695225637671,0.4907346849792893,0.39263134946588185,10.1899788337016,11.537194438073795,0.7679837067209776,8.430981494597171,1.0
grok-4-1-fast-reasoning,narrative_cot,5418,0.46917681801402733,0.47988187523071246,0.4593946105574013,0.3802141011443337,10.127753096851055,11.573100703289821,0.7524296875,8.59748202264504,1.0
claude-haiku-4-5,standard_cot,1453,0.5698554714384033,0.6524432209222298,0.573296627666896,0.440467997247075,9.35157891382527,10.184828314821589,0.7543939393939394,7.2813856635702825,-1.0
claude-haiku-4-5,narrative_cot,7157,0.43384099483023614,0.4387313120022356,0.4226631270085231,0.34637417912533186,10.062625138670613,11.743017095481052,0.7418803418803419,8.875846177738598,1.0
claude-haiku-4-5,standard_cot,1440,0.5638888888888889,0.6416666666666667,0.5666666666666667,0.41875,9.374285189917632,10.144810999499297,0.7663636363636364,7.272398392570047,-1.0
claude-haiku-4-5,standard_cot,1538,0.5461638491547465,0.6189856957087126,0.5500650195058517,0.41092327698309494,9.343128602104157,10.22821187317087,0.7759210526315791,7.338238150065589,-1.0
claude-sonnet-4-6,narrative_cot,9810,0.4233435270132518,0.4203873598369011,0.4106014271151886,0.3321100917431193,10.222135225241278,12.036341726922098,0.727372563718141,9.191157552559408,1.0
gpt-5.4-nano,standard_cot,3802,0.47790636507101525,0.4997369805365597,0.4752761704366123,0.373224618621778,9.896428981482499,11.099515142284133,0.7783480825958703,8.243282523048375,-1.0
gpt-5.4-nano,standard_cot,2699,0.5131530196369025,0.5513153019636903,0.5124120044460911,0.39755464987032235,9.73097030927832,10.830244495999901,0.7374222222222223,7.900636613018005,-1.0
claude-haiku-4-5,narrative_cot,5825,0.43433476394849785,0.44223175965665235,0.42300429184549354,0.34472103004291843,9.904484947790829,11.466573507898506,0.6883819444444444,8.669914278433902,1.0
claude-haiku-4-5,standard_cot,1447,0.5563234277816171,0.6302695231513477,0.5556323427781618,0.40981340704906705,9.386389347638742,10.163716898056714,0.7595833333333335,7.277247726631484,-1.0
gpt-5.4-nano,standard_cot,3060,0.4843137254901961,0.515032679738562,0.47843137254901963,0.3738562091503268,9.635785110073176,10.853714387238073,0.7589591078066914,8.026170194946426,-1.0
gpt-5.4-nano,narrative_cot,11321,0.41127108912640226,0.4080911580249095,0.3988163589788888,0.33283278862291316,10.221514977951955,12.133520365011075,0.7504924983692107,9.334414687078109,1.0
gpt-5.4-nano,standard_cot,2098,0.5028598665395615,0.5510009532888466,0.501906577693041,0.3775023832221163,9.434116651009104,10.390570843738924,0.7151204819277108,7.6487397889562425,-1.0
gpt-5.4-nano,narrative_cot,10473,0.4233743912918934,0.41898214456220756,0.40943378210636877,0.33868041630860307,10.276934893258908,12.105654247570435,0.7482964285714284,9.256555795773146,1.0
gpt-5.4-nano,narrative_cot,8016,0.4333832335329341,0.436127744510978,0.42240518962075846,0.3499251497005988,10.114802400010447,11.873276272476044,0.7546889295516926,8.989194823324645,1.0
claude-haiku-4-5,standard_cot,1424,0.5786516853932584,0.6601123595505618,0.5842696629213483,0.4452247191011236,9.382046589202945,10.21707836750193,0.7950000000000002,7.261225091971921,-1.0
grok-4-1-fast-reasoning,narrative_cot,4301,0.4877935363868868,0.5031388049290862,0.4784933736340386,0.3761915833527087,10.025869306646387,11.345972246237805,0.8053562340966921,8.366602832783736,1.0
claude-haiku-4-5,narrative_cot,5385,0.4659238625812442,0.4776230269266481,0.45348189415041784,0.3630454967502321,10.021418525131468,11.53283301801928,0.7696247960848288,8.591372589590488,1.0
gpt-5.4-nano,narrative_cot,9313,0.43766777622677977,0.43680876194566737,0.4247825620100934,0.3520884784709546,10.25586321409247,12.127672142361533,0.7465442846328538,9.139166552521658,1.0
grok-4-1-fast-reasoning,standard_cot,2765,0.5479204339963833,0.5858951175406871,0.5471971066907776,0.45207956600361665,9.99921755832576,10.981774149755758,0.768013392857143,7.9247959139564355,-1.0
gpt-5.4-nano,standard_cot,1795,0.5459610027855153,0.6016713091922006,0.5437325905292479,0.41894150417827297,9.490905360685574,10.370102438455056,0.7575757575757573,7.492760300922379,-1.0
gpt-5.4-nano,standard_cot,2756,0.5141509433962265,0.5515239477503628,0.5097968069666183,0.38243831640058057,9.73430455613358,10.831691611255568,0.769263959390863,7.9215356321335495,-1.0
gpt-5.4-nano,standard_cot,1828,0.537746170678337,0.5929978118161926,0.5399343544857768,0.41083150984682715,9.479221036954065,10.375926327544413,0.7703571428571429,7.510977752014095,-1.0
claude-haiku-4-5,standard_cot,1575,0.5517460317460318,0.6171428571428571,0.5536507936507936,0.4114285714285714,9.394847249054576,10.259151863063472,0.7503846153846154,7.362010551259734,-1.0
claude-haiku-4-5,standard_cot,1569,0.5608667941363926,0.6347992351816444,0.5653282345442957,0.40280433397068194,9.424202670099525,10.298202545852066,0.7670689655172415,7.358193752733032,-1.0
claude-haiku-4-5,standard_cot,1437,0.5560194850382741,0.6318719554627696,0.5581071677105081,0.4196242171189979,9.279042939790012,10.06424385310841,0.735,7.270312886079025,-1.0
claude-haiku-4-5,narrative_cot,6609,0.4513542139506733,0.4575578756241489,0.4398547435315479,0.35497049477984566,10.17039235992793,11.799752656687152,0.7498431845597106,8.796187635470453,1.0
claude-haiku-4-5,standard_cot,1409,0.5706174591909156,0.6529453513129879,0.5706174591909156,0.41944641589779985,9.344130943594992,10.147686237598029,0.7716666666666666,7.25063551189868,-1.0
gpt-5.4-nano,standard_cot,1654,0.5374848851269649,0.599758162031439,0.5399032648125756,0.407496977025393,9.365073745930918,10.199171513747219,0.7313999999999998,7.4109518755836366,-1.0
gpt-5.4-nano,standard_cot,3908,0.49897645854657113,0.518935516888434,0.4938587512794268,0.3876663254861822,10.004718854636861,11.296266342429782,0.7468321513002363,8.270781013162674,-1.0
claude-sonnet-4-6,narrative_cot,8666,0.42510962381721673,0.42557119778444497,0.4134548811447034,0.3344103392568659,10.14181253684775,11.91653282134092,0.713767361111111,9.067162602299854,1.0
claude-haiku-4-5,narrative_cot,5814,0.455968352253182,0.4657722738218094,0.44496044031647747,0.3630890952872377,10.137798449899798,11.643244613640213,0.7393640350877193,8.668024081118821,1.0
gpt-5.4-nano,narrative_cot,10860,0.4313075506445672,0.4265193370165746,0.41685082872928175,0.34300184162062614,10.302107784642368,12.234030331139087,0.7368545216251638,9.292841593487926,1.0
gpt-5.4-nano,narrative_cot,11203,0.4078371864679104,0.4041774524680889,0.3943586539319825,0.3310720342765331,10.188581278331256,12.114038114624945,0.7063915662650603,9.323936878558722,1.0
grok-4-1-fast-reasoning,standard_cot,4098,0.4921913128355295,0.5124450951683748,0.488530990727184,0.37701317715959004,9.960529577337118,11.121507699862265,0.7949999999999998,8.318254328798846,-1.0
gpt-5.4-nano,narrative_cot,10763,0.41912106290067824,0.41698411223636533,0.4062993589148007,0.33884604664127105,10.29005413780726,12.15676650460366,0.7503363074811256,9.283869605264298,1.0
claude-haiku-4-5,narrative_cot,7327,0.4423365633956599,0.44765934215913744,0.433192302443019,0.35062099085573906,10.197395676892711,11.82362028693986,0.74235807860262,8.899321434159964,1.0
claude-haiku-4-5,narrative_cot,7002,0.4488717509283062,0.45301342473578976,0.43901742359325907,0.3540417023707512,10.239101149867572,11.838537622184065,0.7335516093229746,8.85395110151461,1.0
claude-haiku-4-5,narrative_cot,3982,0.45831240582621796,0.47714716223003517,0.45278754394776494,0.3583626318432948,9.815093805246526,11.115473618997902,0.740036231884058,8.289539484624141,1.0
